Veh_value,Severity_sum,Severity_mean,Severity_min,Severity_max,Severity_count,Pure_Premium_sum,Pure_Premium_mean,Pure_Premium_min,Pure_Premium_max,Pure_Premium_count,claims_Frequency_sum,claims_Frequency_mean,claims_Frequency_min,claims_Frequency_max,claims_Frequency_count,Pure_Premium_sum,Pure_Premium_mean,Pure_Premium_min,Pure_Premium_max,Pure_Premium_count,Pure_Premium_sum,Pure_Premium_mean,Pure_Premium_min,Pure_Premium_max,Pure_Premium_count,Exposure_sum,Exposure_mean,Exposure_min,Exposure_max,Exposure_count,Claims_cost_sum,Claims_cost_mean,Claims_cost_min,Claims_cost_max,Claims_cost_count,Number_of_recorded_claims_sum,Number_of_recorded_claims_mean,Number_of_recorded_claims_min,Number_of_recorded_claims_max,Number_of_recorded_claims_count
17490.0,14295.0,1299.5454545454545,0.0,13590.0,11,33577.0,3052.4545454545455,0.0,32872.0,11,3.419559103158918,0.3108690093780834,0.0,2.418874171348436,11,33577.0,3052.4545454545455,0.0,32872.0,11,33577.0,3052.4545454545455,0.0,32872.0,11,6.464065708,0.5876423370909091,0.016427105,0.999315537,11,14294.319948800001,1299.483631709091,0.0,13589.78995,11,2,0.18181818181818182,0,1,11
17500.0,9661.0,28.331378299120235,0.0,2679.0,341,47260.0,138.59237536656892,0.0,14260.0,341,81.95775691159795,0.24034532818650425,0.0,21.485294293636898,341,47260.0,138.59237536656892,0.0,14260.0,341,47260.0,138.59237536656892,0.0,14260.0,341,118.836413427,0.3484938810175953,0.005475702,0.982888433,341,10337.6199898,30.315601143108502,0.0,2678.719994,341,15,0.04398826979472141,0,2,341
17553.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.251882272,0.251882272,0.251882272,0.251882272,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
17600.0,41194.0,105.35549872122762,0.0,10291.0,391,100326.0,256.5882352941176,0.0,26103.0,391,55.62278358857546,0.14225775853855616,0.0,7.854838715948622,391,100326.0,256.5882352941176,0.0,26103.0,391,100326.0,256.5882352941176,0.0,26103.0,391,176.120465444,0.4504359730025575,0.005475702,0.999315537,391,42436.1126498,108.5322574163683,0.0,10291.26996,391,28,0.07161125319693094,0,2,391
17643.0,3649.0,165.86363636363637,0.0,3649.0,22,12456.0,566.1818181818181,0.0,12456.0,22,3.4135514044692,0.15516142747587272,0.0,3.4135514044692,22,12456.0,566.1818181818181,0.0,12456.0,22,12456.0,566.1818181818181,0.0,12456.0,22,12.996577685,0.5907535311363636,0.021902806,0.717316906,22,7297.369995,331.69863613636363,0.0,7297.369995,22,2,0.09090909090909091,0,2,22
17700.0,40650.0,112.6038781163435,0.0,12834.0,361,259901.0,719.9473684210526,0.0,172544.0,361,68.20328890508154,0.18892877813041978,0.0,36.5249998283325,361,259901.0,719.9473684210526,0.0,172544.0,361,259901.0,719.9473684210526,0.0,172544.0,361,191.104722799,0.529375963432133,0.016427105,0.999315537,361,40648.2107981,112.59892187839336,0.0,12834.01996,361,20,0.055401662049861494,0,1,361
17790.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,2.444900752,0.48898015040000004,0.010951403,0.616016427,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
17800.0,61025.0,273.6547085201794,0.0,17604.0,223,1679152.0,7529.829596412556,0.0,1607465.0,223,126.99283779739125,0.5694746089569114,0.0,91.3125012384258,223,1679152.0,7529.829596412556,0.0,1607465.0,223,1679152.0,7529.829596412556,0.0,1607465.0,223,133.535934308,0.5988158489147982,0.002737851,0.999315537,223,61023.3816528,273.64745135784756,0.0,17604.31995,223,23,0.1031390134529148,0,1,223
17900.0,31002.0,116.98867924528302,0.0,9264.0,265,71473.0,269.70943396226414,0.0,28211.0,265,43.64594080079475,0.16470166339922546,0.0,9.611842097042503,265,71473.0,269.70943396226414,0.0,28211.0,265,71473.0,269.70943396226414,0.0,28211.0,265,139.737166344,0.5273100616754717,0.002737851,0.999315537,265,31418.0299494,118.55860358264151,0.0,9264.209961,265,22,0.0830188679245283,0,2,265
17990.0,7034.0,260.51851851851853,0.0,4081.0,27,61858.0,2291.037037037037,0.0,53929.0,27,20.205319063030082,0.7483451504825956,0.0,18.26249991416625,27,61858.0,2291.037037037037,0.0,53929.0,27,61858.0,2291.037037037037,0.0,53929.0,27,12.922655718,0.47861687844444445,0.005475702,0.999315537,27,7034.139945999999,260.5237017037037,0.0,4080.87999,27,2,0.07407407407407407,0,1,27
18000.0,19740.0,70.0,0.0,6345.0,282,48329.0,171.37943262411346,0.0,17167.0,282,40.061195800642906,0.1420609780164642,0.0,8.116666694398612,282,48329.0,171.37943262411346,0.0,17167.0,282,48329.0,171.37943262411346,0.0,17167.0,282,157.426420272,0.5582497172765958,0.002737851,0.999315537,282,23168.4599744,82.15765948368795,0.0,6344.949997,282,20,0.07092198581560284,0,3,282
18100.0,37366.0,171.40366972477065,0.0,12879.0,218,64684.0,296.7155963302752,0.0,21382.0,218,41.607338964362725,0.19085935304753543,0.0,4.8700000008279,218,64684.0,296.7155963302752,0.0,21382.0,218,64684.0,296.7155963302752,0.0,21382.0,218,103.030800833,0.47261835244495415,0.008213552,0.996577687,218,42925.6798548,196.90678832477064,0.0,12878.62994,218,26,0.11926605504587157,0,2,218
18200.0,58934.0,232.9407114624506,0.0,13819.0,253,2646070.0,10458.774703557312,0.0,2523695.0,253,228.0278221444392,0.9012957397013407,0.0,182.62498580090733,253,2646070.0,10458.774703557312,0.0,2523695.0,253,2646070.0,10458.774703557312,0.0,2523695.0,253,127.767282694,0.5050090225059288,0.005475702,0.996577687,253,64358.329858900004,254.3807504304348,0.0,13818.62994,253,26,0.10276679841897234,0,2,253
18300.0,35642.0,149.12970711297072,0.0,13453.0,239,138578.0,579.8242677824268,0.0,98274.0,239,33.099642446237524,0.13849222780852521,0.0,7.305000019029524,239,138578.0,579.8242677824268,0.0,98274.0,239,138578.0,579.8242677824268,0.0,98274.0,239,119.006160171,0.4979337245648536,0.002737851,0.999315537,239,35641.819962,149.1289538158996,0.0,13453.34,239,14,0.058577405857740586,0,1,239
18350.0,754.0,251.33333333333334,0.0,754.0,3,1143.0,381.0,0.0,1143.0,3,1.5155601652833544,0.5051867217611181,0.0,1.5155601652833544,3,1143.0,381.0,0.0,1143.0,3,1143.0,381.0,0.0,1143.0,3,1.924709104,0.6415697013333334,0.580424367,0.684462697,3,754.0499992,251.34999973333333,0.0,754.0499992,3,1,0.3333333333333333,0,1,3
18353.0,600.0,37.5,0.0,200.0,16,826.0,51.625,0.0,316.0,16,4.134823491171877,0.25842646819824233,0.0,1.5811688307376033,16,826.0,51.625,0.0,316.0,16,826.0,51.625,0.0,316.0,16,10.116358659,0.6322724161875,0.290212183,0.969199179,16,600.0000015,37.50000009375,0.0,200.0000015,16,3,0.1875,0,1,16
18400.0,30522.0,102.42281879194631,0.0,8078.0,298,79363.0,266.31879194630875,0.0,46101.0,298,41.05572071061725,0.13777087486784312,0.0,9.131249957083126,298,79363.0,266.31879194630875,0.0,46101.0,298,79363.0,266.31879194630875,0.0,46101.0,298,158.151950733,0.5307112440704698,0.002737851,0.999315537,298,30521.8299572,102.42224817852349,0.0,8078.049988,298,20,0.06711409395973154,0,1,298
18490.0,436.0,218.0,0.0,436.0,2,640.0,320.0,0.0,640.0,2,1.4668674698706814,0.7334337349353407,0.0,1.4668674698706814,2,640.0,320.0,0.0,640.0,2,640.0,320.0,0.0,640.0,2,1.3826146480000001,0.6913073240000001,0.681724846,0.700889802,2,436.4699998,218.2349999,0.0,436.4699998,2,1,0.5,0,1,2
18500.0,35968.0,103.06017191977077,0.0,7895.0,349,65889.0,188.79369627507162,0.0,21206.0,349,48.5531463047905,0.13912076305097565,0.0,6.763888866248649,349,65889.0,188.79369627507162,0.0,21206.0,349,65889.0,188.79369627507162,0.0,21206.0,349,209.242984276,0.5995500982120343,0.002737851,0.999315537,349,38012.9199524,108.91954141088826,0.0,7895.439987,349,26,0.07449856733524356,0,2,349
18600.0,22915.0,72.51582278481013,0.0,7483.0,316,42747.0,135.2753164556962,0.0,15184.0,316,34.30224103391984,0.10855139567696152,0.0,5.14436619417618,316,42747.0,135.2753164556962,0.0,15184.0,316,42747.0,135.2753164556962,0.0,15184.0,316,128.19164957,0.4056697771202532,0.002737851,0.999315537,316,23941.5218034,75.76430950443037,0.0,7482.919998,316,17,0.05379746835443038,0,2,316
18700.0,38423.0,162.8093220338983,0.0,7042.0,236,67539.0,286.18220338983053,0.0,15330.0,236,51.58640694307735,0.21858647009778537,0.0,8.116666694398612,236,67539.0,286.18220338983053,0.0,15330.0,236,67539.0,286.18220338983053,0.0,15330.0,236,118.792607821,0.5033585077161017,0.002737851,0.999315537,236,38716.026321800004,164.05095899067797,0.0,7041.509995,236,25,0.1059322033898305,0,2,236
18800.0,19172.0,92.61835748792271,0.0,7996.0,207,34836.0,168.28985507246378,0.0,16003.0,207,20.634947866266,0.09968573848437681,0.0,3.2323008843908143,207,34836.0,168.28985507246378,0.0,16003.0,207,34836.0,168.28985507246378,0.0,16003.0,207,99.961670099,0.4829066188357488,0.010951403,0.999315537,207,27167.6599764,131.24473418550724,0.0,15992.51998,207,12,0.057971014492753624,0,2,207
18900.0,48078.0,161.33557046979865,0.0,8260.0,298,104975.0,352.26510067114094,0.0,46511.0,298,41.35113207066564,0.1387621881565961,0.0,7.092233011585081,298,104975.0,352.26510067114094,0.0,46511.0,298,104975.0,352.26510067114094,0.0,46511.0,298,137.062286116,0.45994055743624157,0.005475702,0.999315537,298,57381.8799119,192.55664399966443,0.0,13116.40997,298,25,0.08389261744966443,0,2,298
19000.0,33527.0,130.45525291828793,0.0,13753.0,257,139942.0,544.5214007782101,0.0,70750.0,257,25.781006887019853,0.10031520189501889,0.0,5.534090907581612,257,139942.0,544.5214007782101,0.0,70750.0,257,139942.0,544.5214007782101,0.0,70750.0,257,101.842573592,0.3962746054163424,0.002737851,0.952772074,257,34152.8699567,132.89054457859922,0.0,13753.14999,257,10,0.038910505836575876,0,2,257
19020.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,3.463381246,0.6926762492,0.506502396,0.832306639,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
19100.0,44586.0,237.1595744680851,0.0,14265.0,188,72701.0,386.7074468085106,0.0,25922.0,188,41.04595401776349,0.21832954264767815,0.0,8.90853660698535,188,72701.0,386.7074468085106,0.0,25922.0,188,72701.0,386.7074468085106,0.0,25922.0,188,99.759069138,0.5306333464787234,0.013689254,0.999315537,188,45240.4741699,240.64082005265956,0.0,14264.72421,188,23,0.12234042553191489,0,2,188
19200.0,21079.0,97.13824884792626,0.0,6245.0,217,43879.0,202.2073732718894,0.0,11622.0,217,28.479224003717146,0.13124066361159975,0.0,9.365384588909391,217,43879.0,202.2073732718894,0.0,11622.0,217,43879.0,202.2073732718894,0.0,11622.0,217,89.58795346,0.412847711797235,0.005475702,0.999315537,217,21079.7399697,97.14165884654378,0.0,6245.409988,217,11,0.05069124423963134,0,1,217
19300.0,26388.0,89.45084745762712,0.0,6287.0,295,46237.0,156.73559322033898,0.0,8566.0,295,59.361641212707994,0.2012259024159593,0.0,12.594827558737142,295,46237.0,156.73559322033898,0.0,8566.0,295,46237.0,156.73559322033898,0.0,8566.0,295,146.58726901,0.4969059966440678,0.002737851,0.999315537,295,27345.6199692,92.69701684474576,0.0,6287.23999,295,26,0.08813559322033898,0,2,295
19400.0,13891.0,84.70121951219512,0.0,10975.0,164,20645.0,125.88414634146342,0.0,12606.0,164,17.523117919903157,0.10684827999940949,0.0,5.217857145559248,164,20645.0,125.88414634146342,0.0,12606.0,164,20645.0,125.88414634146342,0.0,12606.0,164,77.497604387,0.4725463682134146,0.046543463,0.999315537,164,14127.1400051,86.14109759207317,0.0,10975.0,164,8,0.04878048780487805,0,2,164
19500.0,56552.0,224.4126984126984,0.0,13057.0,252,87692.0,347.984126984127,0.0,15297.0,252,42.92138244925845,0.17032294622721608,0.0,5.7070312622612,252,87692.0,347.984126984127,0.0,15297.0,252,87692.0,347.984126984127,0.0,15297.0,252,141.032169762,0.5596514673095238,0.002737851,0.999315537,252,64052.3380903,254.17594480277776,0.0,13276.95997,252,23,0.09126984126984126,0,2,252
19600.0,23823.0,106.82959641255606,0.0,13504.0,223,100916.0,452.53811659192826,0.0,60150.0,223,65.4840199397896,0.29365031363134353,0.0,20.29166673599653,223,100916.0,452.53811659192826,0.0,60150.0,223,100916.0,452.53811659192826,0.0,60150.0,223,91.290896659,0.4093762182017937,0.002737851,0.999315537,223,23822.8699358,106.82901316502243,0.0,13504.30994,223,14,0.06278026905829596,0,1,223
19700.0,30438.0,135.88392857142858,0.0,14013.0,224,143772.0,641.8392857142857,0.0,96537.0,224,51.42738642569607,0.22958654654328603,0.0,15.880434808845935,224,143772.0,641.8392857142857,0.0,96537.0,224,143772.0,641.8392857142857,0.0,96537.0,224,107.509924715,0.47995502104910714,0.008213552,0.999315537,224,30437.743972099997,135.88278558973212,0.0,14012.58398,224,17,0.07589285714285714,0,1,224
19800.0,35894.0,151.45147679324896,0.0,9163.0,237,88503.0,373.43037974683546,0.0,19266.0,237,92.7038793261985,0.3911556089713017,0.0,52.17857009429085,237,88503.0,373.43037974683546,0.0,19266.0,237,88503.0,373.43037974683546,0.0,19266.0,237,102.409308704,0.4321067877805907,0.002737851,0.985626283,237,36607.7317631,154.46300321983122,0.0,9163.279999,237,23,0.0970464135021097,0,2,237
19853.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.082135524,0.082135524,0.082135524,0.082135524,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
19900.0,15748.0,64.27755102040817,0.0,2879.0,245,64874.0,264.7918367346939,0.0,33618.0,245,53.11767687753925,0.2168068443981194,0.0,15.218749974793944,245,64874.0,264.7918367346939,0.0,33618.0,245,64874.0,264.7918367346939,0.0,33618.0,245,102.039698848,0.4164885667265306,0.002737851,0.996577687,245,18156.8599925,74.10963262244898,0.0,2878.519997,245,20,0.08163265306122448,0,2,245
19990.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.123203285,0.123203285,0.123203285,0.123203285,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
20000.0,15234.0,105.79166666666667,0.0,6112.0,144,26574.0,184.54166666666666,0.0,7945.0,144,14.436724277837003,0.1002550297072014,0.0,5.451492529522681,144,26574.0,184.54166666666666,0.0,7945.0,144,26574.0,184.54166666666666,0.0,7945.0,144,65.420944563,0.45431211502083335,0.002737851,0.991101985,144,15233.4999764,105.78819428055556,0.0,6111.609985,144,7,0.04861111111111111,0,1,144
20100.0,16831.0,82.50490196078431,0.0,4254.0,204,39951.0,195.83823529411765,0.0,14387.0,204,33.628732282196054,0.16484672687351007,0.0,8.69642857593208,204,39951.0,195.83823529411765,0.0,14387.0,204,39951.0,195.83823529411765,0.0,14387.0,204,99.780971957,0.4891224115539216,0.002737851,0.993839836,204,17204.2663455,84.33463894852942,0.0,4254.363632,204,12,0.058823529411764705,0,2,204
20200.0,65109.0,369.9375,0.0,18407.0,176,172945.0,982.6420454545455,0.0,68046.0,176,32.314889461989075,0.18360732648857428,0.0,5.451492529522681,176,172945.0,982.6420454545455,0.0,68046.0,176,172945.0,982.6420454545455,0.0,68046.0,176,84.375085566,0.4794038952613636,0.002737851,0.999315537,176,69010.4898736,392.1050561,0.0,18406.58997,176,17,0.09659090909090909,0,2,176
20300.0,27548.0,139.83756345177665,0.0,14309.0,197,50085.0,254.23857868020303,0.0,17597.0,197,38.04559342882671,0.19312483974023711,0.0,7.530927845028085,197,50085.0,254.23857868020303,0.0,17597.0,197,50085.0,254.23857868020303,0.0,17597.0,197,90.710472286,0.4604592501827411,0.005475702,0.999315537,197,29035.7699717,147.38969528781726,0.0,14309.07999,197,17,0.08629441624365482,0,2,197
20400.0,22258.0,179.5,0.0,18291.0,124,60951.0,491.5403225806452,0.0,53446.0,124,18.399463076032415,0.1483827667421969,0.0,2.922000003342768,124,60951.0,491.5403225806452,0.0,53446.0,124,60951.0,491.5403225806452,0.0,53446.0,124,66.72689938,0.5381201562903226,0.002737851,0.971937029,124,22258.4299091,179.50346700887096,0.0,18291.46991,124,9,0.07258064516129033,0,1,124
20480.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,5.004791239,0.5560879154444445,0.030116359,0.657084189,9,0.0,0.0,0.0,0.0,9,0,0.0,0,0,9
20500.0,28242.0,139.8118811881188,0.0,5338.0,202,55190.0,273.2178217821782,0.0,18657.0,202,23.42506407726741,0.11596566374884856,0.0,3.495215308015456,202,55190.0,273.2178217821782,0.0,18657.0,202,55190.0,273.2178217821782,0.0,18657.0,202,108.698151957,0.5381096631534653,0.002737851,0.999315537,202,39502.9899163,195.55935602128713,0.0,10675.08998,202,18,0.0891089108910891,0,3,202
20600.0,37049.0,248.6510067114094,0.0,16311.0,149,87727.0,588.771812080537,0.0,44460.0,149,30.37852055878276,0.20388268831397827,0.0,4.103932585191895,149,87727.0,588.771812080537,0.0,44460.0,149,87727.0,588.771812080537,0.0,44460.0,149,66.357289534,0.4453509364697987,0.002737851,0.999315537,149,39023.1481178,261.90032293825504,0.0,16310.83997,149,17,0.11409395973154363,0,2,149
20700.0,14061.0,106.52272727272727,0.0,7465.0,132,16942.0,128.34848484848484,0.0,9243.0,132,10.176223296533163,0.07709260073131184,0.0,2.371753247981476,132,16942.0,128.34848484848484,0.0,9243.0,132,16942.0,128.34848484848484,0.0,9243.0,132,56.698151957,0.42953145421969696,0.002737851,0.993839836,132,14060.539985,106.51924231060606,0.0,7465.119995,132,7,0.05303030303030303,0,1,132
20800.0,27562.0,229.68333333333334,0.0,18216.0,120,38056.0,317.1333333333333,0.0,22252.0,120,17.583708849416347,0.14653090707846955,0.0,3.3509174289177257,120,38056.0,317.1333333333333,0.0,22252.0,120,38056.0,317.1333333333333,0.0,22252.0,120,62.392881594,0.51994067995,0.002737851,0.993839836,120,27563.001759699997,229.69168133083332,0.0,18215.87994,120,10,0.08333333333333333,0,1,120
20900.0,5128.0,44.98245614035088,0.0,1812.0,114,11133.0,97.65789473684211,0.0,4189.0,114,14.342357347351058,0.12581015216974611,0.0,6.297413779368571,114,11133.0,97.65789473684211,0.0,4189.0,114,11133.0,97.65789473684211,0.0,4189.0,114,47.181382622,0.4138717773859649,0.002737851,0.993839836,114,5128.4199958,44.98614031403509,0.0,1811.82,114,6,0.05263157894736842,0,1,114
20980.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,5.3990417530000006,0.5998935281111112,0.002737851,0.711841205,9,0.0,0.0,0.0,0.0,9,0,0.0,0,0,9
20990.000000000004,6815.0,74.89010989010988,0.0,1725.0,91,11956.0,131.3846153846154,0.0,5295.0,91,11.630267091779132,0.12780513287669376,0.0,3.069327727971524,91,11956.0,131.3846153846154,0.0,5295.0,91,11956.0,131.3846153846154,0.0,5295.0,91,57.089664610999996,0.6273589517692307,0.010951403,0.999315537,91,6816.137222400001,74.90260683956045,0.0,1725.457226,91,8,0.08791208791208792,0,1,91
21000.0,7123.0,55.6484375,0.0,3755.0,128,20170.0,157.578125,0.0,10799.0,128,13.015305916758788,0.10168207747467803,0.0,4.013736257759766,128,20170.0,157.578125,0.0,10799.0,128,20170.0,157.578125,0.0,10799.0,128,61.388090355,0.4795944558984375,0.002737851,0.999315537,128,9831.534532,76.80886353125,0.0,4081.569996,128,7,0.0546875,0,2,128
21050.0,9204.0,1534.0,0.0,7710.0,6,21254.0,3542.3333333333335,0.0,17491.0,6,4.787599057066766,0.7979331761777942,0.0,2.518965518092616,6,21254.0,3542.3333333333335,0.0,17491.0,6,21254.0,3542.3333333333335,0.0,17491.0,6,3.20054757,0.533424595,0.396988364,0.796714579,6,9203.689987,1533.9483311666665,0.0,7709.73999,6,2,0.3333333333333333,0,1,6
21100.0,12181.0,70.81976744186046,0.0,7358.0,172,32897.0,191.26162790697674,0.0,15014.0,172,24.444653730706854,0.14212007982969102,0.0,7.940217404422968,172,32897.0,191.26162790697674,0.0,15014.0,172,32897.0,191.26162790697674,0.0,15014.0,172,83.383983577,0.48479060219186043,0.002737851,0.993839836,172,12803.139990000001,74.43686040697675,0.0,7357.509995,172,12,0.06976744186046512,0,2,172
21200.0,16210.0,137.3728813559322,0.0,3682.0,118,32292.0,273.66101694915255,0.0,10352.0,118,30.61035627683998,0.25940979895627103,0.0,8.494186035449433,118,32292.0,273.66101694915255,0.0,10352.0,118,32292.0,273.66101694915255,0.0,10352.0,118,60.720054759,0.5145767352457628,0.005475702,0.999315537,118,16209.7136001,137.37045423813558,0.0,3682.25,118,14,0.11864406779661017,0,1,118
21300.0,18781.0,141.21052631578948,0.0,8587.0,133,83893.0,630.7744360902255,0.0,55025.0,133,32.15222484862316,0.24174605149340725,0.0,6.40789473136167,133,83893.0,630.7744360902255,0.0,55025.0,133,83893.0,630.7744360902255,0.0,55025.0,133,65.174537993,0.4900341202481203,0.002737851,0.999315537,133,18781.747237,141.21614463909773,0.0,8587.427246,133,13,0.09774436090225563,0,1,133
21400.0,16121.0,112.73426573426573,0.0,7572.0,143,38704.0,270.65734265734267,0.0,21112.0,143,40.5049591991047,0.28325146293080206,0.0,24.349999885555,143,38704.0,270.65734265734267,0.0,21112.0,143,38704.0,270.65734265734267,0.0,21112.0,143,70.135523622,0.4904582071468531,0.002737851,0.996577687,143,16509.6999686,115.45244733286715,0.0,7571.719986,143,10,0.06993006993006994,0,2,143
21500.0,6391.0,38.041666666666664,0.0,2293.0,168,11046.0,65.75,0.0,2984.0,168,18.5174239193664,0.1102227614248,0.0,3.885638297727663,168,11046.0,65.75,0.0,2984.0,168,11046.0,65.75,0.0,2984.0,168,84.799452437,0.5047586454583334,0.002737851,0.999315537,168,7353.8181700000005,43.772727202380956,0.0,2292.619995,168,11,0.06547619047619048,0,2,168
21600.0,6204.0,52.57627118644068,0.0,3187.0,118,9308.0,78.88135593220339,0.0,4426.0,118,8.313619797397505,0.07045440506269073,0.0,2.075284088907503,118,9308.0,78.88135593220339,0.0,4426.0,118,9308.0,78.88135593220339,0.0,4426.0,118,63.726214935,0.5400526689406779,0.030116359,0.999315537,118,6204.2399908,52.57830500677966,0.0,3187.399994,118,5,0.0423728813559322,0,1,118
21700.0,24796.0,217.50877192982455,0.0,5854.0,114,45004.0,394.7719298245614,0.0,13118.0,114,17.223620555554447,0.1510843908381969,0.0,2.898809525310693,114,45004.0,394.7719298245614,0.0,13118.0,114,45004.0,394.7719298245614,0.0,13118.0,114,60.418891178,0.5299902734912281,0.016427105,0.988364134,114,27982.119955,245.45719258771928,0.0,5853.73999,114,12,0.10526315789473684,0,2,114
21800.0,6896.0,46.91156462585034,0.0,3306.0,147,10441.0,71.02721088435374,0.0,4193.0,147,14.660759512638164,0.09973305790910315,0.0,3.203947365680835,147,10441.0,71.02721088435374,0.0,4193.0,147,10441.0,71.02721088435374,0.0,4193.0,147,80.421629026,0.5470859117414967,0.002737851,0.982888433,147,7279.2799921,49.51891151088435,0.0,3306.409996,147,9,0.061224489795918366,0,2,147
21840.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12,4.58863792,0.38238649333333335,0.027378508,0.574948665,12,0.0,0.0,0.0,0.0,12,0,0.0,0,0,12
21900.0,30928.0,271.29824561403507,0.0,21456.0,114,75568.0,662.8771929824561,0.0,58484.0,114,15.638239983757027,0.1371775437171669,0.0,3.0020547954314454,114,75568.0,662.8771929824561,0.0,58484.0,114,75568.0,662.8771929824561,0.0,58484.0,114,60.80219028,0.5333525463157894,0.008213552,0.999315537,114,34278.9099508,300.69219255087717,0.0,21456.26996,114,11,0.09649122807017543,0,3,114
21980.0,1459.0,27.528301886792452,0.0,1059.0,53,4128.0,77.88679245283019,0.0,3223.0,53,7.570484316895575,0.14283932673387878,0.0,3.043749994958789,53,4128.0,77.88679245283019,0.0,3223.0,53,4128.0,77.88679245283019,0.0,3223.0,53,20.339493505,0.3837640283962264,0.153319644,0.941820671,53,1459.389999,27.535660358490567,0.0,1059.389999,53,3,0.05660377358490566,0,1,53
21990.0,10964.0,210.84615384615384,0.0,9426.0,52,143441.0,2758.480769230769,0.0,137714.0,52,29.41443480975075,0.5656622078798221,0.0,14.609999931333,52,143441.0,2758.480769230769,0.0,137714.0,52,143441.0,2758.480769230769,0.0,137714.0,52,19.750855583,0.3798241458269231,0.002737851,0.971937029,52,10964.625391599999,210.85818060769228,0.0,9425.639984,52,5,0.09615384615384616,0,1,52
22000.0,38312.0,292.4580152671756,0.0,14012.0,131,87628.0,668.9160305343512,0.0,42939.0,131,30.933509291072205,0.23613365871047484,0.0,4.743506484712525,131,87628.0,668.9160305343512,0.0,42939.0,131,87628.0,668.9160305343512,0.0,42939.0,131,72.856947304,0.5561599030839695,0.016427105,0.993839836,131,43204.0999441,329.80228964961833,0.0,14011.94998,131,18,0.13740458015267176,0,4,131
22100.0,1299.0,15.282352941176471,0.0,1299.0,85,1535.0,18.058823529411764,0.0,1535.0,85,1.1820388352641802,0.01390633923840212,0.0,1.1820388352641802,85,1535.0,18.058823529411764,0.0,1535.0,85,1535.0,18.058823529411764,0.0,1535.0,85,38.704996577,0.4553529009058824,0.002737851,0.977412731,85,1298.809998,15.280117623529412,0.0,1298.809998,85,1,0.011764705882352941,0,1,85
22200.000000000004,16579.0,212.55128205128204,0.0,9745.0,78,21411.0,274.5,0.0,9752.0,78,11.786799865552746,0.15111281878913776,0.0,2.898809525310693,78,21411.0,274.5,0.0,9752.0,78,21411.0,274.5,0.0,9752.0,78,45.089664616,0.5780726232820513,0.005475702,0.999315537,78,17672.0199964,226.5643589282051,0.0,9744.75,78,8,0.10256410256410256,0,2,78
22300.0,7683.0,57.33582089552239,0.0,2417.0,134,21966.0,163.92537313432837,0.0,8267.0,134,25.578425134114806,0.19088376965757317,0.0,7.02403845812775,134,21966.0,163.92537313432837,0.0,8267.0,134,21966.0,163.92537313432837,0.0,8267.0,134,66.343600284,0.49510149465671643,0.010951403,0.999315537,134,8670.9499906,64.70858201940298,0.0,2417.499992,134,12,0.08955223880597014,0,2,134
22340.0,2756.0,91.86666666666666,0.0,1941.0,30,4409.0,146.96666666666667,0.0,3056.0,30,3.234580720514,0.10781935735046666,0.0,1.660227273193268,30,4409.0,146.96666666666667,0.0,3056.0,30,4409.0,146.96666666666667,0.0,3056.0,30,18.329911022,0.6109970340666667,0.079397673,0.963723477,30,2755.7199972,91.85733323999999,0.0,1940.919998,30,2,0.06666666666666667,0,1,30
